Date,trading_days,UPPER_BAND,LOWER_BAND,Asset_price,Cost_Basis,Stocks,BUY_Signal,SELL_Signal,starting_cash,ending_cash
2016-04-05,1574,28.06027430189587,25.982325698104138,27.452,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-06,1575,28.22608439903175,26.028515600968255,27.740000000000002,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-07,1576,28.20430544188352,26.170894558116487,27.135,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-08,1577,28.125608073281168,26.39919192671884,27.165,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-11,1578,27.897622793257565,26.818577206742436,27.255,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-12,1579,27.888427986481542,26.965772013518464,27.61,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-13,1580,28.07743433427677,26.90076566572323,28.01,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-14,1581,28.215610481562372,26.91818951843762,28.025000000000002,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-15,1582,28.214161058727054,26.91263894127295,27.462,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-18,1583,28.233665145808096,26.711134854191904,26.87,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-19,1584,28.29572515625919,26.504274843740806,26.728,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-20,1585,28.242229992413176,26.36617000758682,26.782,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-21,1586,28.308327041063116,26.171672958936888,26.493000000000002,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-22,1587,28.354196484950357,25.976803515049646,26.42,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-25,1588,28.37952699443139,25.754473005568602,26.27,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-26,1589,28.29869327230221,25.53070672769779,26.087,0.0,0.0,False,False,12149.148415499993,12149.148415499993
2016-04-27,1590,28.432565788568205,24.68583421143179,24.455000000000002,0.0,0.0,True,False,12149.148415499993,12149.148415499993
2016-04-28,1591,28.43819941311668,23.816800586883314,23.708000000000002,23.720854000000003,49.0,True,False,12149.148415499993,10986.826569499992
2016-04-29,1592,28.379815346262408,23.06978465373759,23.435,23.58859843157894,95.0,False,False,10986.826569499992,9908.231564499993
2016-05-02,1593,28.262481720763695,22.4951182792363,23.41,23.58859843157894,95.0,False,False,9908.231564499993,9908.231564499993
2016-05-03,1594,27.955883520638935,22.215116479361072,23.795,23.58859843157894,95.0,False,False,9908.231564499993,9908.231564499993
2016-05-04,1595,27.509049572808998,22.015150427190996,23.548000000000002,23.58859843157894,95.0,False,False,9908.231564499993,9908.231564499993
2016-05-05,1596,27.032435642358518,21.85516435764148,23.31,23.58859843157894,95.0,False,False,9908.231564499993,9908.231564499993
2016-05-06,1597,26.40203979653517,21.837560203464832,23.18,23.58859843157894,95.0,False,False,9908.231564499993,9908.231564499993
2016-05-09,1598,25.576689743245,22.048510256754998,23.198,23.58859843157894,95.0,False,False,9908.231564499993,9908.231564499993
2016-05-10,1599,24.29721803737954,22.78158196262046,23.355,23.58859843157894,95.0,False,False,9908.231564499993,9908.231564499993
2016-05-11,1600,23.85241146621005,22.96098853378995,23.128,23.58859843157894,95.0,False,False,9908.231564499993,9908.231564499993
2016-05-12,1601,23.92870746137465,22.66009253862535,22.585,23.58859843157894,95.0,True,False,9908.231564499993,9908.231564499993
2016-05-13,1602,23.962865182397984,22.464934817602014,22.63,23.293741999999998,138.0,False,False,9908.231564499993,8934.612019499993
2016-05-16,1603,23.97676690448923,22.463033095510767,23.47,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-17,1604,23.83195579856154,22.523244201438462,23.372,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-18,1605,23.866401059445906,22.50719894055409,23.64,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-19,1606,23.925768717264376,22.495831282735622,23.55,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-20,1607,24.079723682412386,22.466876317587612,23.805,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-23,1608,24.32380498811743,22.404795011882577,24.108,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-24,1609,24.66506034403725,22.287539655962753,24.475,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-25,1610,25.112109582835103,22.195890417164897,24.905,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-26,1611,25.41230376700492,22.399296232995084,25.103,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-27,1612,25.529159609627865,22.773840390372133,25.087,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-05-31,1613,25.674433006091753,22.92756699390825,24.965,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-01,1614,25.64098747811452,23.20961252188548,24.615000000000002,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-02,1615,25.588772652183234,23.419827347816767,24.43,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-03,1616,25.45354350119188,23.741056498808113,24.48,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-06,1617,25.33325289729154,24.03174710270846,24.657,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-07,1618,25.257828316873848,24.236971683126157,24.757,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-08,1619,25.24734345654308,24.299456543456923,24.735,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-09,1620,25.249156652992905,24.299243347007096,24.913,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-10,1621,25.150089562806876,24.319310437193124,24.708000000000002,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-13,1622,25.063550876884474,24.25544912311553,24.335,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-14,1623,24.979399694363895,24.21960030563611,24.365000000000002,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-15,1624,24.994678830760126,24.13832116923987,24.285,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-16,1625,24.997200806059396,24.127399193940605,24.388,23.293741999999998,138.0,False,False,8934.612019499993,8934.612019499993
2016-06-17,1626,25.13314225316304,23.862057746836957,23.833000000000002,23.293741999999998,138.0,True,False,8934.612019499993,8934.612019499993
2016-06-20,1627,25.17758874995378,23.641211250046215,23.775000000000002,23.39821847714286,175.0,False,False,8934.612019499993,8054.4601819999925
2016-06-21,1628,25.101017164634207,23.561982835365797,23.978,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-06-22,1629,25.005304845073518,23.488295154926483,23.888,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-06-23,1630,24.762064014267803,23.5539359857322,24.025000000000002,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-06-24,1631,24.684504931449418,23.35989506855058,23.35,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-06-27,1632,24.768613495933092,23.010786504066903,23.01,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-06-28,1633,24.652160896869443,22.93363910313055,23.397000000000002,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-06-29,1634,24.51584492333116,22.93295507666884,23.6,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-06-30,1635,24.334225639747896,23.016974360252096,23.900000000000002,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-07-01,1636,24.368443132948393,23.010556867051612,23.972,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-07-05,1637,24.364305621123215,23.00909437887679,23.747,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-07-06,1638,24.338899197474415,23.01530080252559,23.882,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-07-07,1639,24.364978475362083,23.008621524637913,23.985,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-07-08,1640,24.41679022821187,22.985809771788137,24.17,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-07-11,1641,24.534343946246622,23.04725605375338,24.245,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-07-12,1642,24.51094308432886,23.33965691567114,24.355,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-07-13,1643,24.483900390579294,23.5308996094207,24.218,23.39821847714286,175.0,False,False,8054.4601819999925,8054.4601819999925
2016-07-14,1644,24.67547575822547,23.55892424177453,24.698,23.39821847714286,175.0,False,True,8054.4601819999925,8054.4601819999925
2016-07-15,1645,24.837787998813127,23.555612001186873,24.695,0.0,0.0,False,False,8054.4601819999925,12373.749369499994
2016-07-18,1646,25.071788992552733,23.51881100744727,24.958000000000002,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-07-19,1647,25.194692280219538,23.640107719780463,24.968,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-07-20,1648,25.281817527514967,23.77458247248503,24.990000000000002,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-07-21,1649,25.287264674404497,23.94373532559551,24.858,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-07-22,1650,25.25935492576219,24.07064507423781,24.665,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-07-25,1651,25.24224095045832,24.10575904954168,24.335,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-07-26,1652,25.279975017284,24.030424982716003,24.167,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-07-27,1653,25.65737705288727,23.956822947112727,25.737000000000002,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-07-28,1654,26.111119908389487,23.78048009161051,26.085,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-07-29,1655,26.42016708167324,23.742832918326755,26.052,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-01,1656,26.84589251073871,23.628107489261293,26.513,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-02,1657,27.038592810442193,23.665807189557814,26.12,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-03,1658,27.29377702154558,23.702222978454422,26.448,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-04,1659,27.488137501665747,23.829862498334258,26.468,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-05,1660,27.707699660868577,24.051300339131416,26.87,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-08,1661,27.767290088196713,24.543309911803288,27.093,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-09,1662,27.417450347566252,25.500149652433755,27.202,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-10,1663,27.449239623491998,25.720960376508003,27.0,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-11,1664,27.493501218882283,25.85629878111772,26.983,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-12,1665,27.491636052125127,26.056763947874874,27.045,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-15,1666,27.64061616694759,26.079183833052415,27.37,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-16,1667,27.618087694111217,26.346712305888772,27.345,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-17,1668,27.60734428601516,26.528855713984836,27.305,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-18,1669,27.495087222627618,26.80151277737238,27.27,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-19,1670,27.499197716711105,26.8914022832889,27.34,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-22,1671,27.498234726702755,26.899365273297242,27.128,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-23,1672,27.49934899432313,26.900251005676868,27.212,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-24,1673,27.49799957983163,26.903000420168365,27.007,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-25,1674,27.522174444800882,26.860625555199114,26.892,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-26,1675,27.594212248175026,26.72658775182498,26.735,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-29,1676,27.585007094000662,26.602792905999333,26.705000000000002,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-30,1677,27.590942928576883,26.427857071423116,26.5,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-08-31,1678,27.54507975723861,26.317720242761382,26.525000000000002,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-09-01,1679,27.45386821049408,26.291531789505925,26.683,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-09-02,1680,27.31672397643745,26.34727602356255,26.933,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-09-06,1681,27.256704918824255,26.36669508117575,26.925,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-09-07,1682,27.200215193955344,26.39878480604466,27.09,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-09-08,1683,27.186441635082872,26.287158364917126,26.38,0.0,0.0,False,False,12373.749369499994,12373.749369499994
2016-09-09,1684,27.361929698717102,25.889670301282894,25.782,0.0,0.0,True,False,12373.749369499994,12373.749369499994
2016-09-12,1685,27.337791116247104,25.83880888375289,26.36,26.37418,47.0,False,False,12373.749369499994,11134.162909499993
2016-09-13,1686,27.405676363896777,25.827323636103227,26.987000000000002,26.37418,47.0,False,False,11134.162909499993,11134.162909499993
2016-09-14,1687,27.90316130009826,25.61823869990173,27.942,26.37418,47.0,False,True,11134.162909499993,11134.162909499993
2016-09-15,1688,28.74393388808297,25.250866111917027,28.892,0.0,0.0,False,False,11134.162909499993,12491.360947499992
2016-09-16,1689,29.240333538031294,25.16386646196871,28.73,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-19,1690,29.506925292994495,25.18967470700551,28.395,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-20,1691,29.72401672392909,25.26598327607092,28.392,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-21,1692,29.89969717472143,25.34990282527857,28.388,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-22,1693,30.026729794988412,25.677870205011594,28.655,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-23,1694,29.708932111692384,26.474667888307614,28.177,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-26,1695,29.343498644082842,27.212101355917163,28.22,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-27,1696,28.97359459327192,27.839005406728077,28.272000000000002,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-28,1697,28.925241169579095,27.996358830420903,28.487000000000002,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-29,1698,28.798028324613444,27.95417167538655,28.045,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-09-30,1699,28.673422221504495,27.985377778495504,28.263,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-03,1700,28.66482381027565,27.940976189724353,28.13,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-04,1701,28.6462025097037,27.9311974902963,28.25,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-05,1702,28.62694878632878,27.92545121367122,28.263,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-06,1703,28.531399867966655,27.984400132033343,28.472,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-07,1704,28.601851289248042,27.981548710751962,28.515,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-10,1705,28.916154004744428,27.82584599525557,29.013,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-11,1706,29.147326212788638,27.75527378721137,29.075,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-12,1707,29.42997021180681,27.642229788193184,29.335,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-13,1708,29.578685473306162,27.733514526693835,29.245,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-14,1709,29.757880034907192,27.783119965092805,29.407,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-17,1710,29.84061117752571,27.951988822474284,29.388,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-18,1711,29.873787369794783,28.142412630205207,29.368000000000002,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-19,1712,29.80948551665889,28.410114483341104,29.28,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-20,1713,29.729027114422756,28.649172885577237,29.265,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-21,1714,29.521522458877808,28.98367754112218,29.150000000000002,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-24,1715,29.51871540809458,29.06648459190542,29.413,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-25,1716,29.568894278389322,29.11370572161068,29.562,0.0,0.0,False,False,12491.360947499992,12491.360947499992
2016-10-26,1717,29.659424792678752,28.935575207321254,28.897000000000002,0.0,0.0,True,False,12491.360947499992,12491.360947499992
2016-10-27,1718,29.797499975308646,28.67250002469136,28.62,28.635309999999997,43.0,True,False,12491.360947499992,11260.042617499992
2016-10-28,1719,29.878140993586193,28.396459006413806,28.43,28.544898963414635,82.0,False,False,11260.042617499992,10150.679232499991
2016-10-31,1720,29.890074439893723,28.183925560106267,28.385,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-01,1721,29.974959633103197,27.79984036689681,27.872,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-02,1722,29.95956490609554,27.538635093904457,27.897000000000002,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-03,1723,29.962198710160273,27.17460128983972,27.458000000000002,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-04,1724,29.93810647998771,26.810693520012286,27.21,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-07,1725,29.637223381011523,26.74957661898847,27.603,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-08,1726,29.1046624904439,26.9227375095561,27.765,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-09,1727,28.801650410846634,26.990349589153375,27.72,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-10,1728,28.657461067224084,26.800138932775916,26.948,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-11,1729,28.455376494011492,26.737823505988512,27.108,28.544898963414635,82.0,False,False,10150.679232499991,10150.679232499991
2016-11-14,1730,28.34886975833357,26.452730241666437,26.427,28.544898963414635,82.0,True,False,10150.679232499991,10150.679232499991
2016-11-15,1731,28.2502299351003,26.3325700648997,26.778000000000002,27.989937475,120.0,False,False,10150.679232499991,9132.568450499992
2016-11-16,1732,28.127773436384285,26.375026563615716,27.497,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-11-17,1733,28.133897913190392,26.37470208680961,27.487000000000002,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-11-18,1734,28.178607734731955,26.390992265268046,27.515,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-11-21,1735,28.285162875726236,26.35043712427376,27.933,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-11-22,1736,28.347744753255903,26.3248552467441,27.95,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-11-23,1737,28.372782808825537,26.317417191174453,27.808,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-11-25,1738,28.495411467031456,26.394788532968537,27.948,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-11-28,1739,28.57900714508872,26.467992854911284,27.892,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-11-29,1740,28.401917088466277,26.932682911533725,27.865000000000002,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-11-30,1741,28.148135353998263,27.356864646001732,27.63,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-12-01,1742,28.177225596485638,27.30277440351436,27.372,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-12-02,1743,28.179166312163968,27.29843368783604,27.475,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-12-05,1744,28.228458830535605,27.201741169464388,27.278000000000002,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-12-06,1745,28.17717390345709,27.163826096542905,27.487000000000002,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-12-07,1746,28.12413579550153,27.17826420449847,27.757,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-12-08,1747,28.19715923221776,27.149640767782248,28.03,27.989937475,120.0,False,False,9132.568450499992,9132.568450499992
2016-12-09,1748,28.44986213881191,27.004737861188083,28.487000000000002,27.989937475,120.0,False,True,9132.568450499992,9132.568450499992
2016-12-12,1749,28.583300956345226,26.957899043654777,28.325,0.0,0.0,False,False,9132.568450499992,12529.74895049999
2016-12-13,1750,28.906477340589703,26.821322659410285,28.798000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-14,1751,29.159604972138695,26.80179502786131,28.798000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-15,1752,29.37821910895531,26.89978089104469,28.955000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-16,1753,29.54037443422417,27.041225565775825,28.993000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-19,1754,29.61209487687484,27.345905123125167,29.16,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-20,1755,29.636747622174124,27.671252377825883,29.237000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-21,1756,29.625190042737124,27.984409957262876,29.265,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-22,1757,29.533482681801257,28.284717318198734,29.073,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-23,1758,29.533738945044277,28.41306105495572,29.13,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-27,1759,29.44040507242881,28.704394927571187,29.315,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-28,1760,29.429845467803986,28.793354532196012,29.19,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-29,1761,29.3808580743742,28.919341925625798,29.183,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2016-12-30,1762,29.3808580743742,28.919341925625798,28.955000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-03,1763,29.373175590789295,28.936024409210702,29.038,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-04,1764,29.377094304320273,28.901105695679732,29.005,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-05,1765,29.35907211349511,28.902327886504892,29.153000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-06,1766,29.46140085469968,28.84259914530033,29.478,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-09,1767,29.699097311969865,28.739702688030135,29.747,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-10,1768,29.872907661841698,28.695492338158314,29.778000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-11,1769,30.0668364954427,28.626163504557304,29.938000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-12,1770,30.17493178970567,28.64246821029433,29.812,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-13,1771,30.243911243219888,28.688888756780113,29.76,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-17,1772,30.32342903967592,28.818370960324085,30.0,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-18,1773,30.35955155078218,28.974048449217825,29.997,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-19,1774,30.290303583032678,29.23129641696732,29.945,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-20,1775,30.17675787202386,29.514242127976136,30.0,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-23,1776,30.123717955629548,29.675682044370443,30.02,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-24,1777,30.12678467706087,29.72181532293913,29.993000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-25,1778,30.37106441687331,29.615935583126678,30.47,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-26,1779,30.533229025477397,29.5631709745226,30.485,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-27,1780,30.640850602737498,29.59054939726251,30.487000000000002,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-30,1781,30.668928129521046,29.691871870478952,30.407,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-01-31,1782,30.693732683530957,29.734467316469033,30.337,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-01,1783,31.74751563941087,29.118884360589128,32.188,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-02,1784,32.29249513591867,29.011304864081332,32.132,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-03,1785,32.7329019057883,29.024898094211693,32.27,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-06,1786,33.15747286067925,29.110727139320744,32.572,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-07,1787,33.54484385225052,29.301156147749477,32.882,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-08,1788,33.89763034094176,29.45636965905824,33.01,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-09,1789,34.15280296222486,29.725197037775146,33.105000000000004,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-10,1790,34.244031045803474,30.142568954196523,33.03,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-13,1791,34.209875663396964,30.759724336603053,33.322,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-14,1792,33.88654431719574,31.766655682804252,33.755,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-15,1793,34.13822432760001,31.852775672399993,33.877,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-16,1794,34.24338525057718,32.08881474942284,33.838,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-17,1795,34.301913475766234,32.362286524233774,33.93,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-21,1796,34.43331643270448,32.55148356729551,34.175000000000004,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-22,1797,34.584581521737405,32.67941847826259,34.278,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-23,1798,34.63337029989886,32.85502970010114,34.132,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-24,1799,34.64882092245181,33.051579077548205,34.165,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-27,1800,34.55296230949526,33.38783769050475,34.232,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-02-28,1801,34.448569708353745,33.677430291646246,34.248,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-03-01,1802,34.80723319022983,33.55716680977016,34.947,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-03-02,1803,34.94263038633323,33.59436961366678,34.74,0.0,0.0,False,False,12529.74895049999,12529.74895049999
2017-03-03,1804,35.10101672035066,33.65738327964934,34.945,0.0,0.0,False,False,12529.74895049999,12529.74895049999
